STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00094847,"DETROIT METRO AIRPORT, MI US",11/27/2019,21.7,,0.55,0,0,47,56,39,230,240,,42.9,57,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",11/28/2019,11.86,,0,0,0,38,41,33,290,290,,29.1,40,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",11/29/2019,4.92,,0,0,0,35,38,32,60,20,,8.9,12.1,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",11/30/2019,10.07,,0,0,0,35,40,32,80,100,,18.1,30,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/1/2019,9.17,,0.38,0,0,40,44,36,80,90,,21,33.1,1,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/2/2019,10.51,,0.01,0,0,35,38,31,320,350,,18.1,25.1,1,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/3/2019,11.86,,0,0.1,0,32,35,29,210,210,,21,25.9,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/4/2019,12.75,,0,0.1,0,35,39,33,290,320,,23.9,35.1,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/5/2019,8.5,,0,0,0,35,39,32,290,290,,17,23,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/6/2019,11.18,,0,0,0,38,42,26,340,320,,23.9,33.1,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/7/2019,4.03,,0,0,0,29,34,23,170,160,,10.1,14.1,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/8/2019,11.63,,0,0,0,36,49,30,220,230,,21,28,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/9/2019,14.32,,0.22,0,0,49,51,47,240,280,,29.1,38.9,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/10/2019,15.88,,0.04,0.6,0,37,48,22,280,280,,31.1,40,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/11/2019,14.54,,0,0,0,22,26,17,260,240,,23.9,36.9,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/12/2019,7.83,,0,0,0,23,35,15,180,180,,18.1,23.9,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/13/2019,4.7,,0,0,0,33,43,27,190,190,,12.1,14.1,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/14/2019,7.38,,0,0,0,36,43,31,280,280,,19.9,27.1,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/15/2019,12.08,,0,0,0,32,34,26,280,280,,23.9,32,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/16/2019,4.03,,0,0,0,31,36,28,30,140,,8.9,12.1,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/17/2019,10.29,,0,0,0,30,35,28,230,310,,16.1,21.9,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/18/2019,12.75,,0.02,0.6,1.2,24,30,11,290,280,,25.1,34,1,,,,,,,1,1,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/19/2019,8.28,,0,0,0,18,31,10,220,220,,23,27.1,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/20/2019,4.92,,0,0,0,27,36,20,140,150,,15,21,,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/21/2019,6.93,,0,0,0,33,47,26,220,230,,17,19.9,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/22/2019,10.07,,0,0,0,37,51,27,220,230,,16.1,21,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/23/2019,9.4,,0,0,0,41,54,33,220,230,,16.1,21,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/24/2019,4.7,,0,0,0,37,41,31,50,30,,13,16.1,1,1,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/25/2019,4.7,,0,0,0,37,54,31,200,180,,10.1,14.1,1,1,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/26/2019,6.71,,0,0,0,45,58,34,220,210,,18.1,23,1,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/27/2019,10.96,,0,0,0,50,56,36,250,250,,19.9,27.1,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/28/2019,4.7,,0,0,0,36,40,33,70,60,,10.1,16.1,1,,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/29/2019,4.92,,0.95,0,0,42,50,36,90,100,,13,21,1,1,,,,,,1,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/30/2019,20.8,,0.62,0,0,44,51,33,240,230,,40.9,57.9,1,1,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",12/31/2019,20.13,,0.05,1.3,1.2,32,35,28,210,210,,31.1,40.9,1,,,,,,,1,1,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/1/2019,12.53,,0,,,77,81,74,130,120,,19.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/2/2019,11.41,,0,,,77,82,72,130,120,,19.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/3/2019,11.18,,0,,,78,83,76,140,130,,21.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/4/2019,8.28,,0,,,78,84,73,200,220,,19.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/5/2019,9.17,,0.01,,,74,79,61,270,270,,16.1,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/6/2019,5.37,,0,,,65,77,55,70,70,,13,14.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/7/2019,8.72,,0,,,72,79,63,100,90,,15,19.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/8/2019,3.36,,0,,,72,80,63,80,110,,10.1,15,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/9/2019,7.38,,0,,,69,76,61,310,290,,15,19.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/10/2019,9.4,,0,,,61,69,51,330,340,,15,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/11/2019,10.07,,0,,,62,77,52,70,80,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/12/2019,13.87,,0,,,73,79,70,120,130,,21,27.1,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/13/2019,6.93,,0.17,,,74,79,68,160,150,,17,21,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/14/2019,6.26,,0,,,70,77,61,330,300,,13,19,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/15/2019,9.62,,0,,,62,70,56,330,330,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/16/2019,7.61,,0,,,60,74,51,330,340,,14.1,17,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/17/2019,5.14,,0,,,64,77,55,100,100,,12.1,14.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/18/2019,5.37,,0,,,69,79,59,100,100,,12.1,16.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/19/2019,7.38,,0,,,70,78,62,130,140,,19.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/20/2019,13.87,,0.23,,,70,74,52,260,260,,28,36.9,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/21/2019,9.62,,0,,,56,71,44,80,80,,17,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/22/2019,20.13,,0,,,70,75,68,110,90,,28,36,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/23/2019,21.47,,0,,,73,78,69,120,120,,29.1,36,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/24/2019,11.63,,0.17,,,76,82,71,160,150,,29.1,38.9,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/25/2019,9.84,,0,,,65,72,58,330,330,,17,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/26/2019,7.61,,2.13,,,60,66,56,270,280,,17,19.9,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/27/2019,8.72,,1.42,,,68,74,60,270,280,,23.9,29.1,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/28/2019,10.96,,0.04,,,58,60,51,320,310,,19.9,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/29/2019,6.93,,0,,,57,70,49,250,210,,16.1,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/30/2019,5.37,,0,,,62,73,54,10,350,,13,16.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",1/31/2019,9.4,,0.04,,,65,76,57,80,80,,18.1,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/1/2019,10.07,,0.13,,,72,78,68,130,140,,17,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/2/2019,10.51,,0,,,74,79,71,120,130,,18.1,23.9,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/3/2019,4.47,,0.01,,,75,83,67,270,240,,14.1,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/4/2019,4.25,,0,,,71,77,67,60,310,,12.1,15,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/5/2019,5.82,,0,,,70,79,63,80,70,,14.1,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/6/2019,6.26,,0,,,71,78,64,80,90,,18.1,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/7/2019,10.96,,0,,,73,79,70,110,100,,17,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/8/2019,6.71,,0,,,73,80,66,110,120,,18.1,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/9/2019,11.86,,0,,,74,80,69,80,70,,21.9,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/10/2019,16.78,,0.04,,,75,80,71,90,100,,23,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/11/2019,14.09,,0.05,,,75,80,73,120,130,,23.9,28,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/12/2019,12.97,,0,,,77,82,74,140,130,,23.9,30,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/13/2019,9.62,,1.27,,,71,76,60,250,250,,19.9,25.1,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/14/2019,9.17,,0,,,66,78,57,40,70,,19.9,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/15/2019,6.49,,0,,,72,80,65,100,90,,14.1,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/16/2019,5.82,,0,,,72,81,61,150,160,,18.1,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/17/2019,6.93,,0,,,75,82,67,160,140,,19.9,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/18/2019,9.62,,0,,,79,85,76,140,140,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/19/2019,13.42,,0,,,79,83,75,100,100,,23,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/20/2019,16.11,,0,,,79,84,76,130,140,,25.9,34,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/21/2019,14.76,,0,,,79,83,76,140,140,,21.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/22/2019,10.74,,0,,,78,83,75,130,120,,17,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/23/2019,12.3,,0,,,79,84,77,130,140,,23.9,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/24/2019,7.38,,0,,,79,86,74,170,140,,17,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/25/2019,10.51,,0,,,77,82,72,80,60,,21,27.1,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/26/2019,15.43,,0.2,,,76,82,73,100,90,,23,28,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/27/2019,8.05,,0.42,,,76,85,70,170,170,,19.9,23.9,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",2/28/2019,5.59,,0,,,73,81,67,260,280,,13,21,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/1/2019,6.26,,0,,,74,81,68,140,140,,16.1,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/2/2019,6.49,,0,,,76,83,68,130,130,,15,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/3/2019,8.5,,0,,,78,84,73,140,130,,21,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/4/2019,7.61,,0,,,79,89,70,250,280,,17,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/5/2019,9.62,,0.02,,,76,87,63,310,310,,21.9,29.1,1,,1,,,,,1,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/6/2019,12.3,,0,,,63,71,52,50,350,,19.9,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/7/2019,10.29,,0,,,62,74,53,90,80,,18.1,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/8/2019,12.53,,0,,,73,80,67,100,110,,19.9,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/9/2019,14.32,,0,,,76,82,73,120,140,,21,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/10/2019,14.54,,0.02,,,78,83,73,130,130,,21,28,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/11/2019,7.83,,0,,,78,83,74,130,120,,13,21,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/12/2019,8.72,,0,,,77,85,71,30,20,,16.1,21,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/13/2019,15.66,,0,,,76,81,74,80,90,,23,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/14/2019,16.55,,0,,,76,81,73,110,110,,21.9,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/15/2019,12.53,,0,,,77,82,74,140,140,,19.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/16/2019,6.71,,0,,,77,83,71,180,170,,15,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/17/2019,5.82,,0,,,75,85,70,90,330,,13,15,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/18/2019,8.05,,0,,,72,80,67,20,10,,14.1,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/19/2019,9.62,,1.82,,,70,71,66,60,40,,21,30,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/20/2019,10.74,,0.18,,,69,78,65,50,50,,17,23,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/21/2019,8.28,,0,,,70,79,62,270,300,,14.1,21,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/22/2019,6.71,,0,,,67,75,57,330,320,,17,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/23/2019,7.16,,0,,,67,79,56,100,60,,15,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/24/2019,13.87,,0,,,74,80,70,100,110,,21.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/25/2019,8.28,,0,,,75,81,71,130,120,,17,21,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/26/2019,6.71,,0.24,,,76,86,68,220,220,,25.1,32,1,,1,,,,,1,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/27/2019,10.74,,0,,,71,80,62,10,10,,21.9,29.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/28/2019,12.3,,0.22,,,68,78,61,50,20,,25.1,35.1,1,,,,,,,1,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/29/2019,10.51,,0,,,72,79,65,70,70,,23,30,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/30/2019,12.08,,0,,,74,80,69,110,120,,23,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",3/31/2019,8.28,,0,,,75,81,66,140,130,,19.9,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/1/2019,7.38,,0,,,76,84,68,130,130,,19.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/2/2019,6.49,,0,,,77,88,68,260,250,,19.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/3/2019,12.97,,0,,,75,80,72,80,90,,21,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/4/2019,14.32,,0.06,,,75,77,74,90,90,,21.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/5/2019,10.96,,0,,,78,83,75,140,130,,21,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/6/2019,9.4,,0,,,78,84,73,140,150,,16.1,21.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/7/2019,14.32,,0,,,79,84,76,110,110,,19.9,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/8/2019,13.2,,0,,,80,84,77,130,140,,21,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/9/2019,9.4,,0.14,,,78,80,71,190,190,,13,17,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/10/2019,9.84,,0,,,77,86,71,250,260,,21.9,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/11/2019,7.83,,0,,,76,84,69,130,130,,19.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/12/2019,11.18,,0,,,79,85,73,130,130,,21,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/13/2019,14.09,,0,,,80,85,77,140,130,,21.9,30,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/14/2019,14.32,,0,,,81,87,79,150,170,,23,29.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/15/2019,8.72,,0.21,,,81,87,72,280,260,,21,33.1,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/16/2019,9.62,,0,,,77,82,72,70,80,,17,28,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/17/2019,10.51,,0,,,76,82,72,100,90,,17,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/18/2019,14.09,,0.03,,,80,86,75,130,140,,23.9,32,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/19/2019,14.54,,0.7,,,80,88,71,270,260,,25.9,35.1,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/20/2019,8.95,,0,,,75,83,67,270,270,,19.9,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/21/2019,4.7,,0,,,71,80,61,100,230,,12.1,15,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/22/2019,9.4,,0,,,74,79,68,90,80,,17,25.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/23/2019,8.5,,0,,,75,81,67,80,70,,18.1,23,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/24/2019,7.61,,0,,,74,81,67,140,100,,14.1,19,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/25/2019,10.29,,0,,,78,85,73,140,130,,21.9,27.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/26/2019,11.41,,0,,,81,90,74,260,250,,23,29.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/27/2019,10.51,,0,,,77,84,70,90,80,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/28/2019,8.5,,0,,,78,84,72,90,90,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/29/2019,11.41,,0,,,80,85,76,90,90,,21,25.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",4/30/2019,16.11,,0,,,80,85,77,90,60,,23,29.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/1/2019,16.33,,0.1,,,79,84,72,90,110,,28,33.1,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/2/2019,7.83,,2.12,,,77,84,71,120,120,,23.9,27.1,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/3/2019,9.62,,0.23,,,80,86,75,140,130,,21.9,25.9,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/4/2019,10.51,,0,,,81,87,77,150,140,,21.9,27.1,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/5/2019,8.05,,0.15,,,81,89,74,130,140,,21,27.1,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/6/2019,4.92,,0.35,,,78,87,74,140,230,,17,21,1,,1,,,,,1,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/7/2019,5.82,,0,,,78,86,73,100,60,,14.1,18.1,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/8/2019,9.4,,0,,,80,85,74,100,80,,18.1,23.9,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/9/2019,10.96,,0,,,81,86,77,90,100,,21,27.1,1,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/10/2019,10.29,,0,,,81,86,76,130,130,,19.9,23.9,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/11/2019,10.96,,0.04,,,82,88,76,140,150,,19.9,25.1,1,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/12/2019,9.4,,0,,,83,90,77,140,130,,23.9,28,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/13/2019,8.28,,0.37,,,82,91,76,260,250,,23.9,31.1,1,,1,,,,,1,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/14/2019,6.71,,0,,,83,92,77,290,280,,18.1,25.9,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/15/2019,4.25,,0.18,,,79,83,74,280,270,,13,15,,,1,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",5/16/2019,9.84,,0.15,,,78,83,73,80,90,,21,25.1,1,,1,,,,,,,
